60.0000000000	-80.4858000000
60.0062500000	-80.5018000000
60.0125000000	-80.5207000000
60.0187500000	-80.5409000000
60.0250000000	-80.5606000000
60.0312500000	-80.5783000000
60.0375000000	-80.5927000000
60.0437500000	-80.6027000000
60.0500000000	-80.6077000000
60.0562500000	-80.6074000000
60.0625000000	-80.6018000000
60.0687500000	-80.5914000000
60.0750000000	-80.5769000000
60.0812500000	-80.5589000000
60.0875000000	-80.5384000000
60.0937500000	-80.5165000000
60.1000000000	-80.4940000000
60.1062500000	-80.4719000000
60.1125000000	-80.4507000000
60.1187500000	-80.4312000000
60.1250000000	-80.4135000000
60.1312500000	-80.3977000000
60.1375000000	-80.3838000000
60.1437500000	-80.3713000000
60.1500000000	-80.3598000000
60.1562500000	-80.3486000000
60.1625000000	-80.3370000000
60.1687500000	-80.3247000000
60.1750000000	-80.3111000000
60.1812500000	-80.2962000000
60.1875000000	-80.2803000000
60.1937500000	-80.2638000000
60.2000000000	-80.2473000000
60.2062500000	-80.2318000000
60.2125000000	-80.2182000000
60.2187500000	-80.2077000000
60.2250000000	-80.2013000000
60.2312500000	-80.1996000000
60.2375000000	-80.2030000000
60.2437500000	-80.2115000000
60.2500000000	-80.2248000000
60.2562500000	-80.2422000000
60.2625000000	-80.2626000000
60.2687500000	-80.2844000000
60.2750000000	-80.3064000000
60.2812500000	-80.3270000000
60.2875000000	-80.3450000000
60.2937500000	-80.3593000000
60.3000000000	-80.3694000000
60.3062500000	-80.3750000000
60.3125000000	-80.3762000000
60.3187500000	-80.3736000000
60.3250000000	-80.3678000000
60.3312500000	-80.3596000000
60.3375000000	-80.3499000000
60.3437500000	-80.3395000000
60.3500000000	-80.3287000000
60.3562500000	-80.3178000000
60.3625000000	-80.3068000000
60.3687500000	-80.2956000000
60.3750000000	-80.2839000000
60.3812500000	-80.2716000000
60.3875000000	-80.2585000000
60.3937500000	-80.2445000000
60.4000000000	-80.2299000000
60.4062500000	-80.2154000000
60.4125000000	-80.2013000000
60.4187500000	-80.1886000000
60.4250000000	-80.1780000000
60.4312500000	-80.1704000000
60.4375000000	-80.1666000000
60.4437500000	-80.1671000000
60.4500000000	-80.1723000000
60.4562500000	-80.1825000000
60.4625000000	-80.1974000000
60.4687500000	-80.2167000000
60.4750000000	-80.2399000000
60.4812500000	-80.2663000000
60.4875000000	-80.2949000000
60.4937500000	-80.3246000000
60.5000000000	-80.3541000000
60.5062500000	-80.3819000000
60.5125000000	-80.4065000000
60.5187500000	-80.4262000000
60.5250000000	-80.4397000000
