#07/03/2022	11:01
#Trig. Params, TRDL: 50, Level: 5.200000E-3, C2:TRCP: DC, TRMD: NORM, C2:TRSL: NEG
#VPARS, TDIV: 1.000000E-4, VDIV1: 2.000000E-3, VDIV2: 2.000000E-2, VOFF1: 2.000000E-3, VOFF2: -5.000000E-4, TMAG: 1.000000E+0, TOFF: 0.000000E+0
#
0.0000000000	-0.0058540040
0.0000002000	-0.0056145020
0.0000004000	-0.0055102539
0.0000006000	-0.0064165040
0.0000008000	-0.0055832520
0.0000010000	-0.0052602539
0.0000012000	-0.0053020020
0.0000014000	-0.0052290039
0.0000016000	-0.0054270020
0.0000018000	-0.0054687500
0.0000020000	-0.0051145020
0.0000022000	-0.0057812500
0.0000024000	-0.0053852539
0.0000026000	-0.0057602539
0.0000028000	-0.0054165039
0.0000030000	-0.0055832520
0.0000032000	-0.0055415039
0.0000034000	-0.0056562500
0.0000036000	-0.0054270020
0.0000038000	-0.0056665039
0.0000040000	-0.0058750000
0.0000042000	-0.0057082520
0.0000044000	-0.0053645020
0.0000046000	-0.0054790039
0.0000048000	-0.0055312500
0.0000050000	-0.0052395020
0.0000052000	-0.0054062500
0.0000054000	-0.0059895020
0.0000056000	-0.0052707520
0.0000058000	-0.0051875000
0.0000060000	-0.0051875000
0.0000062000	-0.0052082520
0.0000064000	-0.0061562501
0.0000066000	-0.0053227539
0.0000068000	-0.0057395020
0.0000070000	-0.0054790039
0.0000072000	-0.0055625000
0.0000074000	-0.0047915039
0.0000076000	-0.0054477539
0.0000078000	-0.0058227539
0.0000080000	-0.0056457520
0.0000082000	-0.0052812500
0.0000084000	-0.0051250000
0.0000086000	-0.0060000001
0.0000088000	-0.0053645020
0.0000090000	-0.0055312500
0.0000092000	-0.0053957520
0.0000094000	-0.0054477539
0.0000096000	-0.0055000000
0.0000098000	-0.0053437500
0.0000100000	-0.0054062500
0.0000102000	-0.0052812500
0.0000104000	-0.0049790039
0.0000106000	-0.0053750000
0.0000108000	-0.0053852539
0.0000110000	-0.0054375000
0.0000112000	-0.0053852539
0.0000114000	-0.0053332520
0.0000116000	-0.0059790040
0.0000118000	-0.0058852540
0.0000120000	-0.0050102539
0.0000122000	-0.0050937500
0.0000124000	-0.0060625001
0.0000126000	-0.0055000000
0.0000128000	-0.0053852539
0.0000130000	-0.0056040039
0.0000132000	-0.0052395020
0.0000134000	-0.0050415039
0.0000136000	-0.0054375000
0.0000138000	-0.0054270020
0.0000140000	-0.0052290039
0.0000142000	-0.0051040039
0.0000144000	-0.0049687500
0.0000146000	-0.0051145020
0.0000148000	-0.0058957520
0.0000150000	-0.0055415039
0.0000152000	-0.0054165039
0.0000154000	-0.0058020020
0.0000156000	-0.0051562500
0.0000158000	-0.0049375000
0.0000160000	-0.0053125000
0.0000162000	-0.0058852540
0.0000164000	-0.0053227539
0.0000166000	-0.0054895020
0.0000168000	-0.0059270020
0.0000170000	-0.0059062500
0.0000172000	-0.0061352540
0.0000174000	-0.0052812500
0.0000176000	-0.0053957520
0.0000178000	-0.0055937500
0.0000180000	-0.0053332520
0.0000182000	-0.0053957520
0.0000184000	-0.0053437500
0.0000186000	-0.0056562500
0.0000188000	-0.0055727539
0.0000190000	-0.0054582520
0.0000192000	-0.0051145020
0.0000194000	-0.0056977539
