0.5000000000	0.0310000000
0.1666666667	0.2980000000
0.3333333333	0.5280000000
2.0666666667	0.5753333333
3.9000000000	0.6160000000
7.6666666667	0.6466666667
12.5333333333	0.6633333333
16.2000000000	0.6840000000
20.8333333333	0.6973333333
26.2333333333	0.7090000000
32.7666666667	0.7180000000
36.5333333333	0.7280000000
42.5000000000	0.7346666667
48.0666666667	0.7413333333
53.2666666667	0.7480000000
57.9666666667	0.7563333333
63.2333333333	0.7580000000
68.1666666667	0.7620000000
73.5000000000	0.7686666667
77.2333333333	0.7720000000
80.5333333333	0.7770000000
85.5333333333	0.7770000000
88.3333333333	0.7786666667
91.2333333333	0.7820000000
94.1333333333	0.7853333333
97.1000000000	0.7870000000
100.3666666667	0.7870000000
102.7666666667	0.7886666667
104.9333333333	0.7920000000
107.1666666667	0.7920000000
110.9000000000	0.7936666667
112.9000000000	0.7953333333
114.9666666667	0.7970000000
117.7333333333	0.8003333333
119.7000000000	0.8020000000
121.8333333333	0.8020000000
123.8000000000	0.8020000000
125.9666666667	0.8060000000
127.9333333333	0.8060000000
130.1000000000	0.8060000000
132.3333333333	0.8093333333
132.5000000000	0.8060000000
